Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars,date_parsed
4/8/2022,400.00,/,/,400.00,0.00,0,0,0,2022-04-08
4/11/2022,400.00,/,/,400.00,0.00,0,0,0,2022-04-11
4/12/2022,400.00,/,/,400.00,0.00,0,0,0,2022-04-12
4/13/2022,400.00,/,/,400.00,0.00,0,0,0,2022-04-13
4/14/2022,400.00,/,/,400.00,0.00,0,0,0,2022-04-14
4/15/2022,400.00,/,/,400.00,0.00,0,0,0,2022-04-15
4/18/2022,400.00,/,/,400.00,0.00,0,0,0,2022-04-18
4/19/2022,400.00,/,/,400.00,0.00,0,0,0,2022-04-19
4/20/2022,400.00,/,/,400.00,0.00,0,0,0,2022-04-20
4/21/2022,400.00,/,/,400.00,0.00,0,0,0,2022-04-21
4/26/2022,400.00,400.00,400.00,400.00,0.00,115,"46,000","46,000",2022-04-26
4/27/2022,400.00,/,/,400.00,0.00,0,0,0,2022-04-27
4/28/2022,400.00,/,/,400.00,0.00,0,0,0,2022-04-28
4/29/2022,400.00,/,/,400.00,0.00,0,0,0,2022-04-29
5/3/2022,400.00,/,/,400.00,0.00,0,0,0,2022-05-03
5/4/2022,400.00,/,/,400.00,0.00,0,0,0,2022-05-04
5/5/2022,400.00,/,/,400.00,0.00,0,0,0,2022-05-05
5/6/2022,400.00,/,/,400.00,0.00,0,0,0,2022-05-06
5/9/2022,400.00,/,/,400.00,0.00,0,0,0,2022-05-09
5/10/2022,400.00,/,/,400.00,0.00,0,0,0,2022-05-10
5/11/2022,400.00,/,/,400.00,0.00,0,0,0,2022-05-11
5/12/2022,400.00,/,/,400.00,0.00,0,0,0,2022-05-12
5/13/2022,400.00,/,/,400.00,0.00,0,0,0,2022-05-13
5/16/2022,400.00,/,/,400.00,0.00,0,0,0,2022-05-16
5/17/2022,400.00,/,/,400.00,0.00,0,0,0,2022-05-17
5/18/2022,400.00,/,/,400.00,0.00,0,0,0,2022-05-18
5/19/2022,400.00,/,/,400.00,0.00,0,0,0,2022-05-19
5/20/2022,400.00,/,/,400.00,0.00,0,0,0,2022-05-20
5/23/2022,400.00,/,/,400.00,0.00,0,0,0,2022-05-23
5/25/2022,400.00,/,/,400.00,0.00,0,0,0,2022-05-25
5/26/2022,400.00,/,/,400.00,0.00,0,0,0,2022-05-26
5/27/2022,400.00,/,/,400.00,0.00,0,0,0,2022-05-27
5/30/2022,400.00,/,/,400.00,0.00,0,0,0,2022-05-30
5/31/2022,400.00,/,/,400.00,0.00,0,0,0,2022-05-31
6/1/2022,400.00,400.00,400.00,400.00,0.00,65,"26,000","26,000",2022-06-01
6/2/2022,400.00,/,/,400.00,0.00,0,0,0,2022-06-02
6/3/2022,400.00,/,/,400.00,0.00,0,0,0,2022-06-03
6/6/2022,400.00,/,/,400.00,0.00,0,0,0,2022-06-06
6/7/2022,400.00,/,/,400.00,0.00,0,0,0,2022-06-07
6/8/2022,400.00,/,/,400.00,0.00,0,0,0,2022-06-08
6/9/2022,400.00,/,/,400.00,0.00,0,0,0,2022-06-09
6/13/2022,400.00,/,/,400.00,0.00,0,0,0,2022-06-13
6/14/2022,400.00,/,/,400.00,0.00,0,0,0,2022-06-14
6/15/2022,400.00,/,/,400.00,0.00,0,0,0,2022-06-15
6/16/2022,400.00,/,/,400.00,0.00,0,0,0,2022-06-16
6/17/2022,400.00,/,/,400.00,0.00,0,0,0,2022-06-17
6/20/2022,400.00,/,/,400.00,0.00,0,0,0,2022-06-20
6/21/2022,400.00,/,/,400.00,0.00,0,0,0,2022-06-21
6/22/2022,400.00,/,/,400.00,0.00,0,0,0,2022-06-22
6/23/2022,400.00,/,/,400.00,0.00,0,0,0,2022-06-23
6/24/2022,400.00,/,/,400.00,0.00,0,0,0,2022-06-24
6/27/2022,400.00,/,/,400.00,0.00,0,0,0,2022-06-27
6/28/2022,400.00,/,/,400.00,0.00,0,0,0,2022-06-28
6/29/2022,400.00,/,/,400.00,0.00,0,0,0,2022-06-29
6/30/2022,400.00,/,/,400.00,0.00,0,0,0,2022-06-30
7/1/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-01
7/4/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-04
7/5/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-05
7/6/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-06
7/7/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-07
7/8/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-08
7/11/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-11
7/12/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-12
7/13/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-13
7/14/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-14
7/15/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-15
7/18/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-18
7/19/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-19
7/20/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-20
7/21/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-21
7/22/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-22
7/25/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-25
7/26/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-26
7/27/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-27
7/28/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-28
7/29/2022,400.00,/,/,400.00,0.00,0,0,0,2022-07-29
8/1/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-01
8/3/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-03
8/4/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-04
8/5/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-05
8/8/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-08
8/9/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-09
8/10/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-10
8/11/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-11
8/12/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-12
8/15/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-15
8/16/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-16
8/17/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-17
8/18/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-18
8/19/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-19
8/22/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-22
8/23/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-23
8/24/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-24
8/25/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-25
8/26/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-26
8/29/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-29
8/30/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-30
8/31/2022,400.00,/,/,400.00,0.00,0,0,0,2022-08-31
9/1/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-01
9/2/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-02
9/5/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-05
9/6/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-06
9/7/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-07
9/9/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-09
9/12/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-12
9/13/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-13
9/14/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-14
9/15/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-15
9/16/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-16
9/19/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-19
9/20/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-20
9/21/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-21
9/22/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-22
9/23/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-23
9/26/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-26
9/27/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-27
9/28/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-28
9/29/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-29
9/30/2022,400.00,/,/,400.00,0.00,0,0,0,2022-09-30
10/3/2022,400.00,/,/,400.00,0.00,0,0,0,2022-10-03
10/4/2022,400.00,/,/,400.00,0.00,0,0,0,2022-10-04
10/5/2022,400.00,/,/,400.00,0.00,0,0,0,2022-10-05
10/6/2022,400.00,/,/,400.00,0.00,0,0,0,2022-10-06
10/7/2022,400.00,/,/,400.00,0.00,0,0,0,2022-10-07
10/10/2022,400.00,/,/,400.00,0.00,0,0,0,2022-10-10
10/12/2022,400.00,/,/,400.00,0.00,0,0,0,2022-10-12
10/13/2022,400.00,/,/,400.00,0.00,0,0,0,2022-10-13
10/14/2022,400.00,/,/,400.00,0.00,0,0,0,2022-10-14
10/17/2022,400.00,/,/,400.00,0.00,0,0,0,2022-10-17
10/18/2022,400.00,/,/,400.00,0.00,0,0,0,2022-10-18
10/19/2022,400.00,/,/,400.00,0.00,0,0,0,2022-10-19
10/20/2022,400.00,/,/,400.00,0.00,0,0,0,2022-10-20
10/21/2022,400.00,/,/,400.00,0.00,0,0,0,2022-10-21
10/25/2022,400.00,/,/,400.00,0.00,0,0,0,2022-10-25
10/26/2022,400.00,/,/,400.00,0.00,0,0,0,2022-10-26
10/27/2022,400.00,/,/,400.00,0.00,0,0,0,2022-10-27
10/28/2022,400.00,/,/,400.00,0.00,0,0,0,2022-10-28
10/31/2022,400.00,/,/,400.00,0.00,0,0,0,2022-10-31
11/1/2022,400.00,/,/,400.00,0.00,0,0,0,2022-11-01
11/2/2022,400.00,/,/,400.00,0.00,0,0,0,2022-11-02
11/3/2022,400.00,/,/,400.00,0.00,0,0,0,2022-11-03
11/4/2022,400.00,/,/,400.00,0.00,0,0,0,2022-11-04
11/7/2022,400.00,/,/,400.00,0.00,0,0,0,2022-11-07
11/8/2022,400.00,/,/,400.00,0.00,0,0,0,2022-11-08
11/9/2022,400.00,/,/,400.00,0.00,0,0,0,2022-11-09
11/10/2022,400.00,/,/,400.00,0.00,0,0,0,2022-11-10
11/11/2022,400.00,/,/,400.00,0.00,0,0,0,2022-11-11
11/14/2022,400.00,/,/,400.00,0.00,0,0,0,2022-11-14
11/15/2022,400.00,/,/,400.00,0.00,0,0,0,2022-11-15
11/16/2022,400.00,/,/,400.00,0.00,0,0,0,2022-11-16
11/17/2022,400.00,/,/,400.00,0.00,0,0,0,2022-11-17
11/18/2022,400.00,/,/,400.00,0.00,0,0,0,2022-11-18
11/21/2022,399.00,399.00,399.00,399.00,-0.25,115,"45,885","45,885",2022-11-21
11/22/2022,399.00,/,/,399.00,0.00,0,0,0,2022-11-22
11/23/2022,399.00,/,/,399.00,0.00,0,0,0,2022-11-23
11/24/2022,399.00,/,/,399.00,0.00,0,0,0,2022-11-24
11/25/2022,399.00,/,/,399.00,0.00,0,0,0,2022-11-25
11/28/2022,399.00,/,/,399.00,0.00,0,0,0,2022-11-28
11/29/2022,399.00,/,/,399.00,0.00,0,0,0,2022-11-29
11/30/2022,399.00,/,/,399.00,0.00,0,0,0,2022-11-30
12/1/2022,399.00,/,/,399.00,0.00,0,0,0,2022-12-01
12/2/2022,399.00,/,/,399.00,0.00,0,0,0,2022-12-02
12/5/2022,399.00,/,/,399.00,0.00,0,0,0,2022-12-05
12/6/2022,399.00,/,/,399.00,0.00,0,0,0,2022-12-06
12/7/2022,399.00,/,/,399.00,0.00,0,0,0,2022-12-07
12/9/2022,399.00,/,/,399.00,0.00,0,0,0,2022-12-09
12/12/2022,399.00,/,/,399.00,0.00,0,0,0,2022-12-12
12/13/2022,399.00,/,/,399.00,0.00,0,0,0,2022-12-13
12/14/2022,399.00,/,/,399.00,0.00,0,0,0,2022-12-14
12/15/2022,399.00,/,/,399.00,0.00,0,0,0,2022-12-15
12/16/2022,399.00,/,/,399.00,0.00,0,0,0,2022-12-16
12/19/2022,399.00,/,/,399.00,0.00,0,0,0,2022-12-19
12/20/2022,399.00,/,/,399.00,0.00,0,0,0,2022-12-20
12/21/2022,399.00,/,/,399.00,0.00,0,0,0,2022-12-21
12/22/2022,399.00,/,/,399.00,0.00,0,0,0,2022-12-22
12/23/2022,399.00,/,/,399.00,0.00,0,0,0,2022-12-23
12/26/2022,399.00,/,/,399.00,0.00,0,0,0,2022-12-26
12/27/2022,399.00,/,/,399.00,0.00,0,0,0,2022-12-27
12/28/2022,399.00,/,/,399.00,0.00,0,0,0,2022-12-28
12/29/2022,399.00,/,/,399.00,0.00,0,0,0,2022-12-29
1/3/2023,399.00,/,/,399.00,0.00,0,0,0,2023-01-03
1/4/2023,399.00,/,/,399.00,0.00,0,0,0,2023-01-04
1/5/2023,399.00,/,/,399.00,0.00,0,0,0,2023-01-05
1/9/2023,399.00,/,/,399.00,0.00,0,0,0,2023-01-09
1/10/2023,399.00,/,/,399.00,0.00,0,0,0,2023-01-10
1/11/2023,399.00,/,/,399.00,0.00,0,0,0,2023-01-11
1/12/2023,399.00,/,/,399.00,0.00,0,0,0,2023-01-12
1/13/2023,399.00,/,/,399.00,0.00,0,0,0,2023-01-13
1/16/2023,399.00,/,/,399.00,0.00,0,0,0,2023-01-16
1/17/2023,399.00,/,/,399.00,0.00,0,0,0,2023-01-17
1/18/2023,399.00,/,/,399.00,0.00,0,0,0,2023-01-18
1/20/2023,399.00,/,/,399.00,0.00,0,0,0,2023-01-20
1/23/2023,399.00,/,/,399.00,0.00,0,0,0,2023-01-23
1/24/2023,399.00,/,/,399.00,0.00,0,0,0,2023-01-24
1/25/2023,399.00,/,/,399.00,0.00,0,0,0,2023-01-25
1/26/2023,399.00,/,/,399.00,0.00,0,0,0,2023-01-26
1/27/2023,399.00,/,/,399.00,0.00,0,0,0,2023-01-27
1/30/2023,399.00,/,/,399.00,0.00,0,0,0,2023-01-30
1/31/2023,399.00,/,/,399.00,0.00,0,0,0,2023-01-31
2/1/2023,399.00,/,/,399.00,0.00,0,0,0,2023-02-01
2/2/2023,399.00,/,/,399.00,0.00,0,0,0,2023-02-02
2/3/2023,399.00,/,/,399.00,0.00,0,0,0,2023-02-03
2/6/2023,399.00,/,/,399.00,0.00,0,0,0,2023-02-06
2/7/2023,399.00,/,/,399.00,0.00,0,0,0,2023-02-07
2/8/2023,399.00,/,/,399.00,0.00,0,0,0,2023-02-08
2/9/2023,399.00,/,/,399.00,0.00,0,0,0,2023-02-09
2/10/2023,399.00,/,/,399.00,0.00,0,0,0,2023-02-10
2/13/2023,399.00,/,/,399.00,0.00,0,0,0,2023-02-13
2/14/2023,399.00,/,/,399.00,0.00,0,0,0,2023-02-14
2/15/2023,399.00,/,/,399.00,0.00,0,0,0,2023-02-15
2/16/2023,399.00,/,/,399.00,0.00,0,0,0,2023-02-16
2/17/2023,399.00,/,/,399.00,0.00,0,0,0,2023-02-17
2/20/2023,399.00,/,/,399.00,0.00,0,0,0,2023-02-20
2/21/2023,399.00,/,/,399.00,0.00,0,0,0,2023-02-21
2/22/2023,399.00,/,/,399.00,0.00,0,0,0,2023-02-22
2/23/2023,399.00,/,/,399.00,0.00,0,0,0,2023-02-23
2/24/2023,399.00,/,/,399.00,0.00,0,0,0,2023-02-24
2/27/2023,399.00,/,/,399.00,0.00,0,0,0,2023-02-27
2/28/2023,399.00,/,/,399.00,0.00,0,0,0,2023-02-28
3/1/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-01
3/2/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-02
3/3/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-03
3/6/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-06
3/7/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-07
3/8/2023,399.00,399.00,399.00,399.00,0.00,12,"4,788","4,788",2023-03-08
3/9/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-09
3/10/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-10
3/13/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-13
3/14/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-14
3/15/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-15
3/16/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-16
3/17/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-17
3/20/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-20
3/21/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-21
3/22/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-22
3/23/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-23
3/24/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-24
3/27/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-27
3/28/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-28
3/29/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-29
3/30/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-30
3/31/2023,399.00,/,/,399.00,0.00,0,0,0,2023-03-31
4/3/2023,399.00,/,/,399.00,0.00,0,0,0,2023-04-03
4/4/2023,399.00,/,/,399.00,0.00,0,0,0,2023-04-04
4/5/2023,399.00,/,/,399.00,0.00,0,0,0,2023-04-05
4/6/2023,399.00,/,/,399.00,0.00,0,0,0,2023-04-06
4/7/2023,399.00,/,/,399.00,0.00,0,0,0,2023-04-07
4/10/2023,399.00,/,/,399.00,0.00,0,0,0,2023-04-10
4/11/2023,399.00,/,/,399.00,0.00,0,0,0,2023-04-11
4/12/2023,399.00,/,/,399.00,0.00,0,0,0,2023-04-12
4/13/2023,399.00,/,/,399.00,0.00,0,0,0,2023-04-13
4/18/2023,399.00,/,/,399.00,0.00,0,0,0,2023-04-18
4/19/2023,399.00,/,/,399.00,0.00,0,0,0,2023-04-19
4/20/2023,399.00,/,/,399.00,0.00,0,0,0,2023-04-20
4/24/2023,399.00,/,/,399.00,0.00,0,0,0,2023-04-24
4/25/2023,399.00,/,/,399.00,0.00,0,0,0,2023-04-25
4/26/2023,399.00,/,/,399.00,0.00,0,0,0,2023-04-26
4/27/2023,399.00,/,/,399.00,0.00,0,0,0,2023-04-27
4/28/2023,399.00,/,/,399.00,0.00,0,0,0,2023-04-28
5/2/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-02
5/3/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-03
5/4/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-04
5/5/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-05
5/8/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-08
5/9/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-09
5/10/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-10
5/11/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-11
5/12/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-12
5/15/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-15
5/16/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-16
5/17/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-17
5/18/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-18
5/19/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-19
5/22/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-22
5/23/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-23
5/25/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-25
5/26/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-26
5/29/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-29
5/30/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-30
5/31/2023,399.00,/,/,399.00,0.00,0,0,0,2023-05-31
6/1/2023,399.00,/,/,399.00,0.00,0,0,0,2023-06-01
6/5/2023,200.00,200.00,200.00,200.00,-49.87,"9,153","1,830,600","1,830,600",2023-06-05
6/6/2023,200.00,/,/,200.00,0.00,0,0,0,2023-06-06
6/7/2023,200.00,/,/,200.00,0.00,0,0,0,2023-06-07
6/8/2023,200.00,/,/,200.00,0.00,0,0,0,2023-06-08
6/9/2023,200.00,/,/,200.00,0.00,0,0,0,2023-06-09
6/12/2023,200.00,200.00,200.00,200.00,0.00,202,"40,400","40,400",2023-06-12
6/13/2023,200.00,200.00,200.00,200.00,0.00,125,"25,000","25,000",2023-06-13
6/14/2023,200.00,/,/,200.00,0.00,0,0,0,2023-06-14
6/15/2023,200.00,/,/,200.00,0.00,0,0,0,2023-06-15
6/16/2023,200.00,/,/,200.00,0.00,0,0,0,2023-06-16
6/19/2023,200.00,/,/,200.00,0.00,0,0,0,2023-06-19
6/20/2023,200.00,/,/,200.00,0.00,0,0,0,2023-06-20
6/21/2023,200.00,/,/,200.00,0.00,0,0,0,2023-06-21
6/22/2023,200.00,/,/,200.00,0.00,0,0,0,2023-06-22
6/23/2023,200.00,/,/,200.00,0.00,0,0,0,2023-06-23
6/26/2023,200.00,/,/,200.00,0.00,0,0,0,2023-06-26
6/27/2023,200.00,/,/,200.00,0.00,0,0,0,2023-06-27
6/28/2023,200.00,/,/,200.00,0.00,0,0,0,2023-06-28
6/29/2023,200.00,/,/,200.00,0.00,0,0,0,2023-06-29
6/30/2023,200.00,/,/,200.00,0.00,0,0,0,2023-06-30
7/3/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-03
7/4/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-04
7/5/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-05
7/6/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-06
7/7/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-07
7/10/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-10
7/11/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-11
7/12/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-12
7/13/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-13
7/14/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-14
7/17/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-17
7/18/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-18
7/19/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-19
7/20/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-20
7/21/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-21
7/24/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-24
7/25/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-25
7/26/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-26
7/27/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-27
7/28/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-28
7/31/2023,200.00,/,/,200.00,0.00,0,0,0,2023-07-31
8/1/2023,200.00,/,/,200.00,0.00,0,0,0,2023-08-01
8/3/2023,200.00,/,/,200.00,0.00,0,0,0,2023-08-03
8/4/2023,200.00,/,/,200.00,0.00,0,0,0,2023-08-04
8/7/2023,200.00,/,/,200.00,0.00,0,0,0,2023-08-07
8/8/2023,200.00,/,/,200.00,0.00,0,0,0,2023-08-08
8/9/2023,200.00,/,/,200.00,0.00,0,0,0,2023-08-09
8/10/2023,200.00,200.00,200.00,200.00,0.00,454,"90,800","90,800",2023-08-10
8/11/2023,200.00,/,/,200.00,0.00,0,0,0,2023-08-11
8/14/2023,200.00,/,/,200.00,0.00,0,0,0,2023-08-14
8/15/2023,200.00,/,/,200.00,0.00,0,0,0,2023-08-15
8/16/2023,200.00,/,/,200.00,0.00,0,0,0,2023-08-16
8/17/2023,200.00,/,/,200.00,0.00,0,0,0,2023-08-17
8/18/2023,200.00,/,/,200.00,0.00,0,0,0,2023-08-18
8/21/2023,200.00,/,/,200.00,0.00,0,0,0,2023-08-21
8/22/2023,200.00,/,/,200.00,0.00,0,0,0,2023-08-22
8/23/2023,200.00,/,/,200.00,0.00,0,0,0,2023-08-23
8/24/2023,200.00,/,/,200.00,0.00,0,0,0,2023-08-24
8/25/2023,200.00,/,/,200.00,0.00,0,0,0,2023-08-25
8/29/2023,200.00,/,/,200.00,0.00,0,0,0,2023-08-29
8/30/2023,200.00,/,/,200.00,0.00,0,0,0,2023-08-30
8/31/2023,200.00,/,/,200.00,0.00,0,0,0,2023-08-31
9/1/2023,200.00,/,/,200.00,0.00,0,0,0,2023-09-01
9/4/2023,200.00,/,/,200.00,0.00,0,0,0,2023-09-04
9/5/2023,200.00,/,/,200.00,0.00,0,0,0,2023-09-05
9/6/2023,200.00,/,/,200.00,0.00,0,0,0,2023-09-06
9/7/2023,200.00,/,/,200.00,0.00,0,0,0,2023-09-07
9/11/2023,200.00,/,/,200.00,0.00,0,0,0,2023-09-11
9/12/2023,200.00,/,/,200.00,0.00,0,0,0,2023-09-12
9/13/2023,200.00,/,/,200.00,0.00,0,0,0,2023-09-13
9/14/2023,200.00,/,/,200.00,0.00,0,0,0,2023-09-14
9/15/2023,200.00,/,/,200.00,0.00,0,0,0,2023-09-15
9/18/2023,200.00,/,/,200.00,0.00,0,0,0,2023-09-18
9/19/2023,200.00,/,/,200.00,0.00,0,0,0,2023-09-19
9/20/2023,200.00,/,/,200.00,0.00,0,0,0,2023-09-20
9/21/2023,200.00,/,/,200.00,0.00,0,0,0,2023-09-21
9/22/2023,200.00,/,/,200.00,0.00,0,0,0,2023-09-22
9/25/2023,200.00,/,/,200.00,0.00,0,0,0,2023-09-25
9/26/2023,200.00,/,/,200.00,0.00,0,0,0,2023-09-26
9/27/2023,200.00,/,/,200.00,0.00,0,0,0,2023-09-27
9/28/2023,200.00,/,/,200.00,0.00,0,0,0,2023-09-28
9/29/2023,200.00,/,/,200.00,0.00,0,0,0,2023-09-29
10/2/2023,200.00,/,/,200.00,0.00,0,0,0,2023-10-02
10/3/2023,200.00,/,/,200.00,0.00,0,0,0,2023-10-03
10/4/2023,200.00,/,/,200.00,0.00,0,0,0,2023-10-04
10/5/2023,200.00,/,/,200.00,0.00,0,0,0,2023-10-05
10/6/2023,200.00,/,/,200.00,0.00,0,0,0,2023-10-06
10/9/2023,200.00,/,/,200.00,0.00,0,0,0,2023-10-09
10/10/2023,200.00,/,/,200.00,0.00,0,0,0,2023-10-10
10/12/2023,200.00,/,/,200.00,0.00,0,0,0,2023-10-12
10/13/2023,200.00,/,/,200.00,0.00,0,0,0,2023-10-13
10/16/2023,200.00,/,/,200.00,0.00,0,0,0,2023-10-16
10/17/2023,200.00,/,/,200.00,0.00,0,0,0,2023-10-17
10/18/2023,200.00,/,/,200.00,0.00,0,0,0,2023-10-18
10/19/2023,200.00,/,/,200.00,0.00,0,0,0,2023-10-19
10/20/2023,200.00,/,/,200.00,0.00,0,0,0,2023-10-20
10/24/2023,200.00,/,/,200.00,0.00,0,0,0,2023-10-24
10/25/2023,200.00,/,/,200.00,0.00,0,0,0,2023-10-25
10/26/2023,200.00,/,/,200.00,0.00,0,0,0,2023-10-26
10/27/2023,200.00,/,/,200.00,0.00,0,0,0,2023-10-27
10/30/2023,200.00,/,/,200.00,0.00,0,0,0,2023-10-30
10/31/2023,200.00,/,/,200.00,0.00,0,0,0,2023-10-31
11/1/2023,200.00,/,/,200.00,0.00,0,0,0,2023-11-01
11/2/2023,200.00,/,/,200.00,0.00,0,0,0,2023-11-02
